2,2,2,
1,1,0,
1,0,0,
1,0,1,
1,1,1,
1,1,1,
1,1,1,
5,5,5,
1,1,1,
1,1,1,
1,1,1,
24,23,21,
1,0,1,
2,2,1,
1,0,1,
6,5,4,
1,1,1,
1,1,1,
1,1,1,
13,8,10,
2,1,1,
15,10,13,
1,1,1,
11,11,9,
1,1,1,
1,1,0,
1,1,1,
9,9,7,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
2,2,2,
1,1,0,
0,2,2,
0,1,1,
2,3,3,
0,2,2,
0,2,2,
0,2,2,
0,2,2,
28,28,27,
0,0,1,
1,1,1,
16,16,14,
9,9,8,
1,1,1,
1,1,0,
0,1,0,
0,1,1,
1,1,0,
9,9,8,
2,2,1,
2,2,2,
19,19,15,
1,1,1,
1,1,1,
1,1,0,
1,0,1,
1,1,0,
1,1,1,
8,7,8,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,1,0,
1,1,1,
1,1,1,
0,1,1,
0,1,0,
28,28,10,
1,1,1,
1,1,1,
3,1,3,
9,8,8,
0,3,3,
1,1,1,
3,3,3,
11,11,10,
1,1,1,
3,3,2,
0,4,4,
0,1,1,
0,1,1,
0,1,1,
0,1,1,
0,1,1,
0,1,1,
0,0,1,
0,1,0,
0,1,1,
0,1,0,
1,1,1,
0,1,1,
0,1,0,
1,1,1,
1,0,0,
1,1,0,
1,1,1,
1,0,1,
1,0,0,
1,1,0,
1,1,1,
1,1,0,
0,1,0,
2,2,1,
3,3,1,
4,4,3,
8,7,6,
8,8,8,
1,0,0,
5,5,4,
1,1,0,
1,1,1,
1,1,1,
3,1,1,
1,1,1,
5,5,3,
0,0,1,
1,1,0,
1,1,1,
2,2,3,
0,1,0,
1,1,1,
1,1,1,
12,6,8,
1,1,1,
5,5,3,
1,1,1,
1,0,1,
1,1,1,
2,2,2,
1,1,1,
1,0,0,
1,0,1,
2,2,2,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
0,3,3,
1,0,1,
2,1,2,
0,1,1,
8,7,6,
4,4,3,
1,1,1,
1,1,1,
33,33,30,
2,2,1,
0,1,1,
0,0,2,
2,2,1,
1,1,0,
11,12,11,
1,0,0,
1,1,0,
2,2,1,
1,1,1,
3,3,2,
2,1,1,
0,1,1,
0,1,0,
0,2,2,
3,4,1,
0,1,1,
0,2,2,
0,1,1,
0,4,4,
0,1,1,
0,1,0,
0,0,1,
0,1,1,
2,8,8,
0,7,7,
0,1,0,
1,1,1,
1,0,0,
1,1,1,
1,1,1,
6,5,6,
10,10,8,
1,1,1,
1,1,0,
2,2,2,
1,1,1,
1,1,1,
0,1,2,
1,1,1,
0,2,3,
5,4,3,
1,1,0,
0,1,1,
2,2,2,
1,0,1,
1,1,0,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
1,0,0,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,0,1,
1,1,1,
7,7,6,
1,1,1,
4,4,2,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
2,4,2,
1,1,0,
0,0,1,
1,1,1,
20,20,18,
6,6,4,
1,1,1,
1,1,1,
1,1,0,
3,3,3,
1,1,1,
1,1,1,
1,1,0,
1,0,0,
0,1,1,
2,2,0,
2,2,1,
1,1,1,
0,1,0,
5,5,6,
31,30,22,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
6,6,5,
6,6,6,
0,1,1,
15,15,13,
1,1,1,
2,4,3,
0,1,0,
1,1,0,
3,3,3,
42,42,34,
1,1,1,
2,2,1,
1,1,1,
1,1,0,
1,1,1,
12,12,11,
2,2,2,
7,7,5,
1,1,1,
1,1,1,
3,3,2,
0,1,1,
6,4,6,
0,1,1,
1,1,0,
1,1,0,
1,2,2,
1,1,1,
0,1,0,
0,1,0,
0,1,1,
10,10,8,
0,1,0,
1,1,1,
1,1,0,
1,1,2,
1,1,1,
1,1,1,
4,4,2,
1,1,0,
1,1,1,
0,2,2,
0,1,1,
1,1,0,
0,1,1,
0,1,1,
1,1,1,
0,1,1,
0,1,1,
0,1,1,
3,3,2,
26,26,24,
2,2,2,
1,1,0,
0,0,1,
4,4,0,
2,2,1,
0,2,0,
0,1,1,
1,1,0,
0,1,1,
1,1,0,
2,2,1,
1,1,1,
3,3,2,
2,2,2,
1,1,1,
2,2,2,
2,2,2,
1,1,1,
1,1,1,
2,2,2,
1,1,1,
4,4,3,
1,1,1,
4,4,3,
4,4,3,
3,3,3,
1,1,1,
1,1,1,
42,41,41,
1,1,1,
0,1,1,
1,1,1,
1,0,1,
2,2,1,
1,0,1,
1,1,1,
1,1,1,
2,2,0,
1,1,1,
0,1,1,
1,1,1,
0,1,0,
0,3,0,
5,2,4,
2,2,2,
0,5,0,
0,1,1,
0,2,0,
12,12,10,
1,1,1,
1,1,1,
1,0,1,
1,1,1,
21,24,22,
21,19,8,
6,5,3,
18,17,13,
6,4,3,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
2,2,2,
1,1,1,
7,7,3,
3,3,3,
1,1,1,
2,2,2,
1,1,0,
3,3,2,
0,0,1,
2,2,1,
1,1,0,
2,2,2,
1,0,1,
1,1,0,
2,3,3,
1,1,1,
1,0,1,
1,1,1,
1,1,1,
3,3,4,
2,2,2,
1,1,1,
4,4,5,
3,3,0,
4,4,4,
1,0,1,
1,1,0,
1,1,1,
0,0,1,
1,1,1,
1,1,1,
6,6,5,
1,1,0,
4,4,4,
1,1,1,
1,1,1,
5,5,4,
1,1,0,
2,2,2,
1,1,1,
1,1,1,
4,4,2,
3,3,2,
1,1,1,
1,1,1,
1,0,1,
2,2,2,
1,1,1,
2,2,1,
1,1,1,
3,3,3,
1,1,1,
2,2,2,
4,3,2,
1,1,0,
2,2,2,
1,1,1,
1,1,0,
1,1,1,
2,2,1,
1,1,0,
1,1,1,
1,1,1,
1,1,1,
3,3,1,
1,1,0,
1,1,0,
2,2,1,
0,1,1,
1,0,1,
1,1,0,
0,2,1,
1,1,0,
1,1,1,
2,2,2,
1,1,0,
8,8,6,
5,5,5,
1,1,1,
1,1,1,
3,3,4,
0,1,1,
0,1,1,
1,1,1,
1,1,1,
0,2,2,
0,1,1,
0,1,1,
0,1,1,
1,1,0,
0,3,3,
0,2,2,
1,1,1,
1,1,0,
0,2,3,
0,1,0,
1,0,1,
0,2,2,
1,1,1,
0,1,1,
0,1,1,
1,2,0,
1,1,0,
1,1,0,
0,1,1,
0,1,1,
0,1,1,
2,2,1,
1,1,1,
7,7,5,
1,1,1,
1,1,1,
0,3,3,
0,2,2,
3,3,1,
0,1,1,
0,1,0,
1,1,1,
2,2,2,
18,18,16,
19,19,18,
1,1,1,
1,1,1,
1,1,1,
3,3,3,
1,1,1,
1,1,1,
1,1,1,
2,2,1,
1,1,1,
2,2,2,
9,9,6,
1,1,1,
1,0,1,
1,0,1,
2,2,2,
1,1,1,
1,0,1,
1,1,1,
3,3,3,
1,1,0,
0,0,1,
1,1,1,
3,3,1,
6,6,6,
8,7,8,
1,1,1,
1,1,1,
1,1,1,
8,8,6,
0,0,1,
4,4,2,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
2,2,2,
3,3,1,
1,1,0,
1,0,1,
0,1,1,
0,0,1,
0,1,1,
0,1,1,
6,8,7,
0,0,2,
0,1,0,
0,1,0,
0,1,0,
0,0,1,
0,1,1,
1,4,4,
1,1,1,
1,0,0,
0,1,1,
1,1,1,
1,0,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
1,1,1,
7,7,7,
1,1,0,
2,2,2,
1,1,0,
22,21,18,
0,0,1,
0,0,1,
1,1,1,
1,1,1,
2,2,1,
6,4,5,
2,1,1,
3,3,3,
1,1,1,
1,1,1,
2,2,2,
2,2,0,
1,1,1,
18,17,19,
2,2,2,
9,9,7,
1,1,1,
4,4,2,
2,1,1,
1,1,1,
4,4,4,
1,1,1,
1,2,1,
1,1,1,
1,1,1,
0,1,1,
1,1,1,
1,1,1,
1,1,1,
3,3,2,
1,1,1,
1,1,1,
0,1,1,
1,1,1,
2,1,1,
1,1,1,
11,11,9,
15,14,15,
0,1,1,
2,2,2,
0,1,1,
0,1,1,
2,2,1,
0,5,5,
0,1,1,
0,1,1,
0,1,1,
0,2,2,
0,1,0,
8,7,7,
1,0,0,
1,1,0,
11,11,10,
7,7,5,
5,5,4,
1,1,1,
23,24,21,
4,3,4,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
0,1,1,
38,37,36,
1,2,1,
1,1,1,
1,1,1,
1,1,1,
6,5,5,
1,1,1,
1,1,0,
1,1,0,
4,4,5,
0,1,2,
1,1,1,
1,1,1,
0,1,1,
0,1,1,
1,1,0,
1,1,0,
1,1,1,
0,2,2,
1,1,1,
0,1,0,
0,1,1,
1,0,1,
0,1,0,
0,3,2,
2,0,2,
1,1,0,
0,1,1,
41,39,38,
16,15,11,
1,1,1,
1,1,1,
2,2,3,
4,4,4,
0,0,1,
6,6,7,
1,1,1,
9,9,12,
1,1,1,
5,5,6,
6,6,6,
3,3,2,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
0,1,1,
1,1,1,
7,7,7,
1,1,1,
0,0,1,
1,1,1,
2,2,2,
3,3,4,
8,8,8,
0,0,1,
17,17,16,
12,12,10,
0,1,1,
0,1,1,
3,3,3,
0,1,1,
1,1,1,
2,2,2,
0,0,2,
0,1,1,
0,0,1,
0,4,4,
0,0,1,
1,1,1,
10,10,10,
2,2,2,
1,1,1,
1,1,1,
43,43,40,
5,5,4,
1,1,1,
42,42,42,
1,1,1,
1,1,1,
1,1,2,
2,4,6,
1,1,1,
3,6,6,
1,1,0,
1,1,1,
1,1,1,
1,0,1,
10,9,7,
30,29,29,
2,2,2,
1,1,0,
30,31,28,
1,1,1,
13,13,13,
1,1,0,
0,1,1,
1,1,0,
1,1,0,
1,1,0,
1,1,1,
7,7,6,
3,3,3,
1,1,1,
1,1,1,
2,2,1,
1,1,1,
13,13,10,
1,3,2,
0,1,0,
1,1,1,
1,1,0,
3,2,3,
3,3,3,
0,1,2,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
1,0,0,
44,42,32,
0,1,0,
6,6,4,
1,1,1,
2,2,2,
3,3,3,
1,1,0,
6,6,5,
1,1,1,
1,1,1,
3,3,3,
1,1,1,
1,1,1,
4,4,3,
8,8,6,
1,1,1,
6,6,5,
0,0,1,
1,1,1,
3,3,3,
1,1,0,
1,1,1,
1,1,1,
1,1,0,
0,1,1,
1,1,1,
2,1,1,
2,2,2,
3,3,3,
1,1,1,
1,1,1,
2,2,2,
1,1,0,
1,1,1,
2,2,1,
0,1,0,
1,1,0,
3,4,5,
8,9,6,
1,1,1,
1,1,0,
1,1,1,
0,1,0,
1,1,0,
40,40,38,
1,2,1,
1,0,0,
1,1,1,
12,14,14,
1,1,0,
1,1,1,
43,43,40,
1,1,0,
1,1,1,
7,7,7,
2,2,2,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
18,18,18,
1,1,1,
5,5,5,
2,2,2,
4,4,3,
1,1,1,
1,1,1,
2,0,0,
1,1,1,
3,3,2,
1,1,0,
1,0,1,
1,1,1,
1,1,1,
2,2,2,
2,0,2,
1,1,0,
0,1,0,
3,3,3,
1,1,1,
0,1,1,
1,1,1,
1,1,1,
0,1,1,
0,1,1,
0,1,1,
0,1,0,
0,1,0,
16,16,12,
1,1,0,
1,1,1,
0,0,6,
2,2,2,
30,30,14,
0,0,1,
2,2,2,
1,1,0,
2,2,2,
5,5,5,
3,2,3,
1,1,1,
1,1,1,
1,1,1,
2,2,2,
0,3,3,
1,0,0,
2,1,2,
1,1,1,
1,1,1,
0,1,1,
0,0,1,
2,5,5,
0,1,1,
2,2,2,
1,1,1,
1,1,1,
2,2,2,
4,4,4,
1,1,1,
2,2,2,
2,2,1,
2,2,2,
2,2,2,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
6,6,3,
4,4,3,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
6,5,6,
1,1,0,
2,1,1,
1,1,1,
1,0,0,
1,1,1,
6,3,6,
1,1,1,
1,1,1,
1,1,1,
3,3,2,
6,6,6,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
2,2,0,
2,2,2,
3,3,3,
1,1,1,
1,0,1,
1,1,1,
1,1,0,
1,1,2,
1,1,1,
1,1,1,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,0,
1,1,0,
1,1,2,
1,1,1,
1,1,1,
1,1,1,
1,0,0,
0,1,1,
1,1,1,
1,1,1,
1,0,1,
2,2,2,
1,1,1,
1,1,1,
10,10,7,
3,4,4,
2,2,1,
3,3,3,
1,1,0,
1,1,1,
17,17,1,
1,1,0,
1,1,1,
1,0,0,
1,0,1,
1,1,1,
1,1,1,
0,1,1,
1,1,1,
2,2,1,
2,2,2,
10,9,7,
1,1,0,
1,1,1,
1,1,1,
1,2,2,
2,2,1,
1,1,1,
1,1,1,
4,3,4,
2,2,1,
2,2,0,
2,2,1,
11,6,8,
5,4,4,
1,0,1,
10,10,9,
12,12,10,
0,1,1,
1,1,0,
2,2,2,
38,38,35,
35,35,32,
0,0,1,
3,3,3,
1,1,1,
1,1,2,
1,1,0,
1,1,1,
6,5,6,
4,4,4,
1,1,1,
1,1,1,
2,2,2,
2,2,2,
3,3,2,
3,2,4,
14,14,12,
0,8,8,
1,1,1,
1,0,1,
0,10,10,
3,3,3,
1,1,1,
1,1,0,
1,0,1,
16,15,13,
1,1,1,
0,1,1,
1,1,1,
1,1,1,
21,20,18,
3,3,3,
1,1,1,
1,1,1,
1,0,1,
1,1,1,
1,1,1,
1,1,0,
10,10,9,
3,3,3,
1,1,0,
10,10,9,
0,0,1,
0,1,1,
0,1,1,
0,1,1,
1,1,0,
1,1,1,
0,1,1,
1,1,1,
41,40,38,
3,3,3,
3,3,2,
0,1,1,
1,1,1,
22,20,21,
1,1,1,
1,1,1,
3,5,5,
1,1,1,
1,0,1,
1,1,0,
1,1,1,
1,1,1,
0,0,2,
2,2,2,
2,2,1,
3,3,3,
1,1,1,
43,41,38,
0,1,1,
1,1,1,
3,3,0,
16,15,14,
1,1,1,
5,5,4,
0,0,1,
2,2,1,
0,1,1,
0,1,0,
0,1,1,
1,0,1,
21,20,20,
4,4,3,
0,2,2,
6,6,5,
1,1,1,
2,2,1,
1,0,1,
0,1,0,
1,1,1,
2,2,1,
2,2,2,
1,1,1,
1,1,1,
3,3,3,
1,1,1,
6,3,4,
2,2,1,
1,1,1,
1,1,1,
2,2,2,
0,1,1,
3,2,2,
6,6,5,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,0,1,
1,1,1,
0,0,1,
4,4,3,
1,0,1,
0,1,1,
1,0,1,
3,2,2,
1,1,1,
2,3,3,
0,1,1,
1,1,1,
1,1,1,
2,1,2,
1,1,1,
6,5,4,
6,6,5,
1,1,1,
1,1,1,
1,1,1,
3,2,2,
1,1,1,
1,1,0,
1,1,1,
2,1,2,
1,1,1,
11,12,7,
2,2,2,
1,1,0,
1,1,0,
1,1,1,
1,1,0,
3,3,2,
3,3,3,
1,1,1,
44,42,40,
0,0,1,
1,1,1,
2,2,2,
1,1,1,
0,0,1,
33,33,30,
1,1,0,
3,3,1,
3,3,2,
1,1,0,
1,1,1,
1,1,1,
2,2,2,
30,31,27,
2,1,2,
1,1,1,
0,0,1,
4,4,5,
16,16,13,
17,17,14,
2,2,2,
1,1,0,
5,4,4,
0,0,1,
8,8,7,
30,29,29,
1,1,1,
16,15,16,
1,1,1,
1,1,1,
45,40,32,
3,3,3,
1,1,1,
1,1,0,
1,1,1,
4,4,1,
38,39,39,
0,1,1,
0,1,1,
29,29,27,
1,1,1,
0,1,1,
1,1,1,
0,1,0,
0,2,2,
0,1,1,
0,0,1,
1,0,0,
28,28,24,
4,4,3,
3,3,2,
2,2,2,
1,1,1,
1,1,1,
0,3,3,
4,4,4,
1,1,1,
1,1,0,
17,17,15,
1,1,1,
1,1,1,
1,0,0,
1,1,1,
1,1,1,
1,1,1,
2,2,1,
1,0,1,
1,1,1,
2,2,2,
1,1,0,
1,1,1,
1,1,1,
3,3,2,
1,1,0,
3,2,0,
1,1,1,
2,2,1,
1,1,1,
6,6,1,
1,1,0,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,0,0,
1,1,0,
1,0,0,
1,1,1,
1,0,1,
1,0,0,
1,1,1,
1,1,1,
3,3,2,
2,3,3,
1,1,1,
1,1,1,
1,1,1,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
41,41,38,
1,1,1,
2,2,2,
6,6,6,
1,1,1,
1,0,1,
1,1,1,
2,2,1,
1,1,0,
0,1,0,
1,1,1,
1,1,1,
0,0,1,
2,2,2,
1,1,1,
3,3,2,
0,1,1,
7,7,7,
36,37,36,
1,1,1,
1,1,1,
2,2,2,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
2,1,1,
1,1,1,
1,1,1,
1,1,1,
41,39,40,
1,1,0,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
3,3,3,
1,1,1,
1,1,1,
2,2,1,
1,1,1,
4,4,2,
2,3,2,
1,1,1,
2,2,1,
1,0,1,
1,1,0,
0,1,1,
0,1,1,
1,1,2,
4,5,3,
6,6,5,
4,4,4,
13,13,13,
1,1,1,
2,2,2,
1,1,1,
0,0,1,
1,1,0,
1,3,3,
1,1,0,
0,0,1,
1,1,1,
1,1,1,
1,1,0,
29,28,26,
3,3,2,
1,2,2,
5,5,5,
1,1,0,
2,2,1,
1,1,1,
1,1,1,
6,6,5,
3,2,2,
1,1,1,
2,2,2,
2,2,2,
8,7,3,
4,3,3,
1,1,1,
1,1,1,
2,2,0,
1,1,1,
2,1,1,
6,6,4,
4,4,2,
1,1,1,
2,2,1,
4,4,4,
1,1,0,
1,1,1,
1,1,1,
3,3,3,
8,7,7,
1,1,1,
1,1,1,
9,9,8,
1,1,1,
2,2,1,
1,1,0,
27,27,21,
1,1,1,
1,1,0,
3,3,0,
4,4,1,
1,1,1,
1,1,0,
1,0,1,
2,2,2,
3,3,2,
1,1,1,
1,0,0,
2,2,2,
1,1,1,
9,8,2,
16,15,10,
1,1,0,
1,1,0,
1,1,1,
2,2,0,
1,1,1,
1,1,1,
1,1,1,
0,1,1,
1,1,0,
2,2,1,
1,1,0,
0,1,1,
1,1,0,
1,1,0,
1,1,1,
1,1,0,
1,1,0,
1,1,1,
3,3,2,
7,6,5,
0,0,1,
45,45,43,
6,6,4,
1,2,2,
3,3,2,
1,1,1,
1,1,1,
1,1,1,
1,2,2,
2,2,1,
9,9,9,
3,3,3,
2,3,2,
13,12,11,
1,1,1,
1,1,1,
1,1,1,
2,2,2,
3,3,3,
2,2,2,
2,2,2,
2,2,1,
1,1,1,
1,0,0,
27,28,27,
6,8,8,
0,0,1,
1,1,1,
7,7,7,
1,1,1,
1,1,0,
1,1,1,
5,5,5,
1,1,1,
1,1,1,
44,44,0,
0,0,25,
0,0,1,
2,3,3,
0,1,1,
1,1,1,
0,1,1,
0,1,0,
1,7,6,
2,4,4,
1,1,1,
0,1,1,
1,1,1,
2,3,3,
1,0,1,
1,2,2,
10,9,10,
3,3,2,
6,6,4,
15,15,12,
2,2,2,
1,1,1,
1,1,0,
1,0,1,
2,1,1,
1,1,0,
1,1,1,
1,1,3,
1,1,1,
2,4,3,
1,1,1,
2,2,2,
3,3,3,
2,1,2,
1,1,1,
1,1,0,
3,3,3,
8,8,6,
8,8,9,
4,4,4,
1,1,1,
1,1,1,
1,1,1,
35,35,32,
1,1,1,
1,1,1,
1,1,1,
3,3,3,
1,1,1,
1,1,0,
23,23,22,
1,1,1,
1,1,1,
1,1,1,
4,4,4,
0,1,1,
1,1,1,
8,6,8,
1,1,1,
2,2,2,
1,1,1,
1,1,1,
0,0,1,
8,8,9,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
3,3,1,
1,1,1,
7,5,4,
1,1,1,
4,4,2,
24,24,24,
1,1,1,
1,1,1,
2,2,2,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
2,2,2,
1,1,1,
1,1,1,
1,1,0,
1,1,0,
1,1,1,
1,0,0,
1,1,1,
1,1,1,
1,1,0,
4,4,3,
4,4,4,
16,16,16,
4,3,4,
3,2,0,
1,1,0,
4,4,0,
3,2,3,
0,0,1,
1,1,0,
3,3,0,
2,2,2,
9,9,7,
1,1,1,
1,1,1,
4,3,6,
1,1,1,
1,1,1,
1,1,0,
2,2,2,
1,1,0,
1,1,2,
1,1,1,
2,2,2,
0,0,1,
9,10,8,
1,1,1,
4,3,2,
6,5,5,
3,3,2,
1,1,1,
1,1,0,
4,4,3,
10,14,11,
0,1,0,
2,2,2,
1,1,0,
6,6,5,
1,1,1,
3,3,1,
1,1,1,
1,1,1,
41,41,35,
3,3,3,
0,0,1,
3,6,4,
14,13,14,
16,14,14,
3,3,3,
2,2,2,
3,3,2,
1,1,1,
2,2,2,
0,0,1,
1,1,1,
1,1,1,
1,1,1,
2,2,2,
3,3,1,
3,3,3,
2,2,2,
1,1,1,
1,1,1,
1,0,0,
6,6,6,
1,1,1,
43,43,41,
1,1,1,
2,1,1,
2,2,2,
1,0,0,
25,20,22,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
1,1,1,
42,42,37,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
1,1,0,
1,1,1,
1,1,1,
7,6,4,
5,5,5,
3,3,3,
1,1,0,
0,0,1,
0,1,1,
0,1,1,
0,5,5,
